feature,f_score,p_value,selected
ELAVL2,25.173134103268627,1.3028238586590192e-14,False
SFT2D3,25.162120471069517,1.3200439166429603e-14,False
TMEM85,25.108537454682878,1.4071463495637798e-14,False
OR10J5,25.051514799367673,1.5062025821248696e-14,False
MIR124-2,25.04779356958805,1.512905582668865e-14,False
SP6,24.996590557209846,1.6082435932831605e-14,False
C8orf48,24.935567039385187,1.729796218390194e-14,False
PLBD1,24.923292598927038,1.7553406771319833e-14,False
HAND1,24.893957546370665,1.8179382862641275e-14,False
RYR3,24.890183545012103,1.8261529733575673e-14,False
FGD5,24.874524841039044,1.8606373692540382e-14,False
QRFPR,24.82471468415473,1.9747497983881994e-14,False
LHX8,24.76584292916324,2.1187377883104866e-14,False
IRX4,24.723524637017203,2.2287232789366305e-14,False
FATE1,24.659500107744744,2.4061434464710198e-14,False
CARTPT,24.6191737640251,2.5251192198341435e-14,False
NEFM,24.595704718395545,2.5970671835826333e-14,False
OR6T1,24.485791747461874,2.962465894523084e-14,False
ZSWIM2,24.423651522560903,3.1915023445700275e-14,False
RAPGEF2,24.325540603235144,3.589947905339594e-14,False
TBC1D21,24.320508905490342,3.6116817239174057e-14,False
FLJ30058,24.304309967521466,3.68255429047811e-14,False
FUNDC2,24.304012833820515,3.683867276001199e-14,False
SLFN13,24.2671454846537,3.8504872890706875e-14,False
C4orf31,24.19184741254037,4.214730238341061e-14,False
CACNA1B,24.164391607276617,4.3560040048128516e-14,False
MIR9-3,24.066649251360012,4.898747870133121e-14,False
ANKRD55,24.061039394378234,4.9318869585875004e-14,False
LRRN4CL,24.04168929767149,5.047934117724162e-14,False
ZNF660,24.005838101188957,5.2702523170973666e-14,False
ADCY2,23.979087248561274,5.442532959823486e-14,False
LEUTX,23.86890489516169,6.21395933131983e-14,False
DPP6,23.81168688157236,6.657044600217942e-14,False
VHLL,23.800003838066672,6.751352508396832e-14,False
CASR,23.797504276968947,6.771703381934789e-14,False
ARMCX4,23.77237520700058,6.979759521028353e-14,False
RIPPLY2,23.653149029255466,8.058024687997399e-14,False
ZNF716,23.600365846175247,8.587485175385086e-14,False
SNORD115-3,23.59816690857531,8.610286442234747e-14,False
ZNF677,23.569496065012384,8.913215519033659e-14,False
UPK1B,23.568941144891394,8.919183249387196e-14,False
MIAT,23.505263085819376,9.631386376556153e-14,False
HKR1,23.392975129835715,1.1029580763623817e-13,False
ARL10,23.34560670313505,1.167905441803032e-13,False
