feature,f_score,p_value,selected
PTPRR,44.25698110808359,1.2479974883949796e-10,False
NEFH,43.71310304161457,1.5932892004421906e-10,False
MAGEH1,43.58694523918906,1.6862719775767533e-10,False
MIR129-2,43.408291895556,1.8273755839055424e-10,False
LVRN,43.32031438940634,1.9011734829136096e-10,False
C10orf99,43.20458889217458,2.0028391142362488e-10,False
ARMCX1,42.81124426890532,2.3911578446326446e-10,False
CD248,42.65875442308591,2.5613620210989996e-10,False
FIGLA,42.39275593994048,2.88800536436271e-10,False
ANKRD45,42.33228103415199,2.967941960313035e-10,False
UTF1,42.22248447696513,3.1188131693280483e-10,False
HTR1A,42.20455587473114,3.1441724369787804e-10,False
LRRC55,42.15095231194914,3.2212380745104706e-10,False
HS3ST2,41.91693815542366,3.580598005007456e-10,False
MIAT,41.86422047858667,3.666974942244188e-10,False
ZSCAN1,41.8319497304295,3.7208825106049917e-10,False
CDH8,41.65550680838126,4.0300590866677636e-10,False
PPFIA2,41.44914603788179,4.4246634503513757e-10,False
C3orf14,41.39646747675336,4.5314878608732054e-10,False
SVEP1,41.25722857274556,4.826522491572444e-10,False
SLITRK3,41.158550955581305,5.047258234492625e-10,False
NPY,41.13901778792417,5.092144105825294e-10,False
TCF15,41.11064138479349,5.158068475086127e-10,False
DOK5,41.03948600196885,5.327183418873935e-10,False
RIMS4,40.960991288537386,5.520229486667788e-10,False
XKR6,40.935718156341814,5.58387274175039e-10,False
PENK,40.90657251579078,5.658186081172508e-10,False
PEX5L,40.87873692803194,5.730089095654053e-10,False
MIR1265,40.80821561692062,5.916402259844688e-10,False
DGKI,40.79116820804119,5.96234902851744e-10,False
WNK2,40.779123220162354,5.995029636986452e-10,False
C6orf150,40.77535106027742,6.005301363245957e-10,False
TSPAN6,40.73265555489617,6.122806055848344e-10,False
GABRB1,40.693207231204966,6.233431706536253e-10,False
OPCML,40.60532487622284,6.48717589916989e-10,False
OLFML3,40.596532177112856,6.513128978248846e-10,False
MIR9-3,40.52553150837769,6.726568090697862e-10,False
LOC400940,40.41341550947632,7.078048470226698e-10,False
SLC6A5,40.24515658728165,7.640569451906203e-10,False
POU4F2,40.23128939696691,7.688892080458295e-10,False
HPD,40.17154506490954,7.900627008190137e-10,False
ELL2,40.15026084625835,7.977469437371928e-10,False
AKR1B1,40.112108688355825,8.117099473565877e-10,False
CLDN16,40.08448376742549,8.219736040430548e-10,False
LRAT,39.931312842570705,8.81300953347204e-10,False
RAB37,39.87664170330918,9.035057648274869e-10,False
RIPPLY2,39.694682558846466,9.815501331900114e-10,False
EN1,39.62229976271132,1.0144529915556306e-09,False
ZNF229,39.4898407607923,1.077569250514715e-09,False
TCF7,39.4652750465295,1.0897025174364086e-09,False
TEKT3,39.434920515366116,1.1048852186725462e-09,False
CBLN1,39.35562956978184,1.1455579849947335e-09,False
QRFPR,39.32961840245129,1.1592264941106038e-09,False
NCRNA00159,39.31227929549189,1.1684291007454965e-09,False
CPNE8,39.16280307027054,1.2508778825754973e-09,False
BHLHA9,39.08136259285257,1.2982407865479334e-09,False
KIAA1755,38.89593539034998,1.4129304292677847e-09,False
VWC2,38.81969721714198,1.4629973863525725e-09,False
SNORD1A,38.57505765762085,1.636051971409575e-09,False
ZC4H2,38.570318441563565,1.6396006545759158e-09,False
CA3,38.486221993049064,1.7038769624197405e-09,False
FBXO17,38.45204390756458,1.730719897516583e-09,False
SYN3,38.4331500723194,1.7457412555770053e-09,False
ADCY2,38.265020392065736,1.8853322755582365e-09,False
OR6N1,38.221909419830695,1.9229026293620014e-09,False
HHIP,38.1192563335622,2.0154277433623488e-09,False
TLL1,38.083367453939005,2.0488232737367382e-09,False
TNFRSF8,38.04048541518486,2.089458003384366e-09,False
CPXM2,38.000095535431555,2.128473501669952e-09,False
ZNF544,37.97711171111057,2.151002047519752e-09,False
CYP7B1,37.90012323589261,2.22823044033951e-09,False
CNTNAP5,37.69636468699692,2.4463787601198844e-09,False
SALL3,37.619114068181474,2.53460264903707e-09,False
CACNA1B,37.52654301511201,2.6445564071667316e-09,False
C2orf39,37.501373149446735,2.675275073680843e-09,False
RSPO2,37.443767286689045,2.746940245487142e-09,False
OLFM3,37.40980422994645,2.790095476262319e-09,False
SOX3,37.39412528067907,2.8102477860106545e-09,False
GBX2,37.38830170727257,2.8177701767076663e-09,False
IRX1,37.37552300021587,2.8343477843651436e-09,False
LHCGR,37.374583068109374,2.8355710154436567e-09,False
LRCH2,37.36340541574265,2.8501584881512068e-09,False
IAH1,37.34726872461313,2.871351257345772e-09,False
PROKR2,37.27269072163521,2.9713780304427296e-09,False
SLC30A10,37.25107646264349,3.001018791047937e-09,False
ZNF501,37.1560390832944,3.1349240864664974e-09,False
LOC647121,37.11457732728494,3.195213432286557e-09,False
C8orf48,36.995408979346145,3.3750798455136493e-09,False
PPP1R14A,36.93456365078594,3.470816183626053e-09,False
RPS6KA6,36.77885146959837,3.7284698322441285e-09,False
ADCY1,36.51157653351969,4.216480850683126e-09,False
KHDRBS2,36.455592878162996,4.326589519638428e-09,False
TTLL2,36.42754372608889,4.382841404859105e-09,False
SIX6,36.12367324777998,5.0415886086075704e-09,False
KRT85,36.122192848497015,5.045030831909549e-09,False
KIAA1529,35.99992106057794,5.337668124665973e-09,False
C6orf186,35.99928802131564,5.339226875981659e-09,False
TLX2,35.88727343128213,5.622391646649396e-09,False
DKK1,35.82733742445295,5.780071331872423e-09,False
OR6K6,35.69643524316988,6.140118819497343e-09,False
NLRP5,35.54002745602307,6.600085372837343e-09,False
GCM2,35.53902556782337,6.603140993527566e-09,False
CLVS2,35.50336834907192,6.7128237430895805e-09,False
SLC7A4,35.46715550899042,6.8260948786531955e-09,False
ASAM,35.39899362977377,7.044551268848618e-09,False
LOC100129354,34.99315352439713,8.499217242452628e-09,False
MYO3A,34.56425648779643,1.0367245479133803e-08,False
LRRC4B,34.52661278771545,1.0549763336558929e-08,False
SERPING1,34.4891032290955,1.0734851789669165e-08,False
NOVA2,34.346782143117885,1.1467389326773437e-08,False
SORCS3,34.33658911877472,1.1521747437239816e-08,False
PABPC4L,34.23392501823377,1.20839331818413e-08,False
THNSL2,34.218894742465515,1.2168527071836625e-08,False
MAGI2,34.2177800999452,1.2174824257320308e-08,False
CYP20A1,34.208808340712466,1.2225630050636651e-08,False
ATP13A5,34.06154473693867,1.3090772935848241e-08,False
DSCR9,33.963408665369286,1.3701307255190386e-08,False
TCEAL5,33.889197312856815,1.4181986793415864e-08,False
PTPRN,33.73552456659143,1.523208313703297e-08,False
ZNF132,33.72286062381963,1.5322038902898547e-08,False
CBLN2,33.605080711722955,1.6184739391171695e-08,False
LOC200726,33.58249147027189,1.6355711122934903e-08,False
LOC650226,33.57293189184085,1.642861195553699e-08,False
USP47,33.56432548962136,1.6494523988572083e-08,False
FOXC2,33.54954490095614,1.660834341312726e-08,False
MRGPRX2,33.52334438270788,1.681205179903881e-08,False
IL12RB2,33.506446759398024,1.694476417468453e-08,False
PLIN2,33.37017589411028,1.805435044471808e-08,False
GLUD2,33.327290203659445,1.841847879386196e-08,False
CYTL1,33.22755002938971,1.9294226053653247e-08,False
CPXCR1,33.18946523197636,1.96395880895091e-08,False
NKX2-1,33.135790743085195,2.0136926013289533e-08,False
ZNF532,32.867530201292524,2.281950664161205e-08,False
KRT84,32.74273984603808,2.4187437422604815e-08,False
SP6,32.740074586811744,2.4217537941607597e-08,False
FAM101A,32.651945502676874,2.523439001049701e-08,False
GJC2,32.60440497513294,2.580068008814478e-08,False
IRX4,32.57738251866697,2.612825581420844e-08,False
TSPAN18,32.487998517614955,2.7241963949225872e-08,False
LRRC3,32.44620356690422,2.777901834063967e-08,False
MNDA,32.33770070298771,2.9223601397936978e-08,False
LOC145837,32.32629686193854,2.9379760621640552e-08,False
GRM6,32.300817540415004,2.9731708911187104e-08,False
DIO3,32.292144032347686,2.9852483856906605e-08,False
GRIP1,32.28848811821958,2.9903538940742855e-08,False
ALX1,32.23814333319097,3.061562397141145e-08,False
LOC653566,32.20969928984432,3.102547180222778e-08,False
IL1RAPL2,32.083559230788424,3.291070291306015e-08,False
